order_id;profit;cargo;cargo_amount;vehicle_type;manhattan_dist;Year;Month;Day
3_734350_3;22;Passengers;16;road vehicle;4;2010;8;1
4_734350_23;32;Passengers;23;road vehicle;4;2010;8;1
2_734350_49;1843;Iron Ore;60;railway locomotive;50;2010;8;1
2_734355_32;9;Passengers;5;road vehicle;5;2010;8;6
1_734355_38;18;Passengers;10;road vehicle;5;2010;8;6
0_734355_39;690;Coal;25;road vehicle;39;2010;8;6
0_734357_44;360;Wood;22;road vehicle;27;2010;8;8
0_734359_12;695;Coal;25;road vehicle;39;2010;8;10
0_734359_48;11;Passengers;5;road vehicle;6;2010;8;10
1_734360_72;2953;Mail;107;ship;50;2010;8;11
0_734364_3;27;Passengers;15;road vehicle;5;2010;8;15
1_734364_62;360;Grain;25;road vehicle;25;2010;8;15
0_734365_69;204;Livestock;16;road vehicle;25;2010;8;16
0_734367_24;533;Goods;18;road vehicle;40;2010;8;18
0_734369_37;31;Passengers;22;road vehicle;4;2010;8;20
1_734369_70;450;Iron Ore;25;road vehicle;29;2010;8;20
0_734370_56;9;Passengers;5;road vehicle;5;2010;8;21
2_734372_6;3608;Goods;58;railway locomotive;85;2010;8;23
0_734373_66;3516;Mail;30;electrified railway locomotive;212;2010;8;24
0_734374_40;13;Passengers;9;road vehicle;4;2010;8;25
0_734376_11;28;Passengers;16;road vehicle;5;2010;8;27
0_734378_44;360;Wood;22;road vehicle;27;2010;8;29
0_734379_35;1;Passengers;1;road vehicle;5;2010;8;30
0_734380_67;22;Passengers;10;road vehicle;6;2010;8;31
1_734383_29;360;Wood;22;road vehicle;27;2010;9;3
1_734383_51;2;Passengers;1;road vehicle;6;2010;9;3
1_734385_55;1117;Mail;44;ship;46;2010;9;5
2_734386_37;12645;Grain;180;electrified railway locomotive;124;2010;9;6
0_734386_40;13769;Oil;350;ship;78;2010;9;6
3_734387_32;208;Livestock;16;road vehicle;25;2010;9;7
1_734387_33;54;Passengers;30;road vehicle;5;2010;9;7
0_734389_30;3606;Goods;58;railway locomotive;85;2010;9;9
0_734390_51;6;Passengers;4;road vehicle;4;2010;9;10
2_734391_18;21;Passengers;15;road vehicle;4;2010;9;11
1_734391_56;3197;Livestock;50;electrified railway locomotive;124;2010;9;11
0_734392_62;695;Coal;25;road vehicle;39;2010;9;12
2_734392_64;355;Grain;25;road vehicle;25;2010;9;12
0_734394_24;696;Coal;25;road vehicle;39;2010;9;14
1_734395_51;1843;Iron Ore;60;railway locomotive;50;2010;9;15
0_734396_5;533;Goods;18;road vehicle;40;2010;9;16
2_734396_47;450;Iron Ore;25;road vehicle;29;2010;9;16
1_734396_52;21;Passengers;12;road vehicle;5;2010;9;16
3_734398_16;6700;Steel;60;electrified railway locomotive;171;2010;9;18
0_734398_65;4688;Mail;40;electrified railway locomotive;212;2010;9;18
0_734400_70;15;Passengers;7;road vehicle;6;2010;9;20
1_734402_50;16064;Oil;350;ship;91;2010;9;22
0_734403_52;3656;Goods;58;railway locomotive;85;2010;9;23
2_734405_3;9;Passengers;5;road vehicle;5;2010;9;25
1_734405_62;36;Passengers;20;road vehicle;5;2010;9;25
0_734406_2;360;Wood;22;road vehicle;27;2010;9;26
2_734406_28;208;Livestock;16;road vehicle;25;2010;9;26
0_734408_39;314;Mail;19;ship;30;2010;9;28
0_734409_6;7;Passengers;5;road vehicle;4;2010;9;29
1_734409_71;25;Passengers;18;road vehicle;4;2010;9;29
0_734414_41;16;Passengers;9;road vehicle;5;2010;10;4
0_734414_65;3;Passengers;2;road vehicle;5;2010;10;4
0_734416_66;360;Wood;22;road vehicle;27;2010;10;6
1_734419_23;15;Passengers;7;road vehicle;6;2010;10;9
2_734420_26;355;Grain;25;road vehicle;25;2010;10;10
0_734421_3;3658;Goods;58;railway locomotive;85;2010;10;11
2_734423_23;534;Goods;18;road vehicle;40;2010;10;13
0_734423_24;450;Iron Ore;25;road vehicle;29;2010;10;13
1_734423_62;3281;Mail;28;electrified railway locomotive;212;2010;10;13
0_734424_12;27;Passengers;15;road vehicle;5;2010;10;14
0_734425_24;208;Livestock;16;road vehicle;25;2010;10;15
0_734428_7;698;Coal;25;road vehicle;39;2010;10;18
0_734429_44;695;Coal;25;road vehicle;39;2010;10;19
1_734429_46;34;Passengers;24;road vehicle;4;2010;10;19
0_734431_69;360;Wood;22;road vehicle;27;2010;10;21
1_734432_4;37;Passengers;21;road vehicle;5;2010;10;22
2_734434_71;12585;Grain;180;electrified railway locomotive;124;2010;10;24
1_734436_28;15;Passengers;11;road vehicle;4;2010;10;26
0_734436_45;3173;Livestock;50;electrified railway locomotive;124;2010;10;26
1_734440_6;3662;Goods;58;railway locomotive;85;2010;10;30
2_734440_27;4496;Steel;40;railway locomotive;171;2010;10;30
0_734440_33;1843;Iron Ore;60;railway locomotive;50;2010;10;30
0_734441_23;3;Passengers;2;road vehicle;5;2010;10;31
0_734442_14;25;Passengers;14;road vehicle;5;2010;11;1
0_734444_24;360;Wood;22;road vehicle;27;2010;11;3
1_734445_7;208;Livestock;16;road vehicle;25;2010;11;4
0_734446_5;22;Passengers;10;road vehicle;6;2010;11;5
1_734447_35;3008;Mail;109;ship;50;2010;11;6
0_734448_39;355;Grain;25;road vehicle;25;2010;11;7
0_734450_1;450;Iron Ore;25;road vehicle;29;2010;11;9
1_734450_41;535;Goods;18;road vehicle;40;2010;11;9
1_734453_42;1;Passengers;1;road vehicle;5;2010;11;12
0_734453_56;66;Passengers;37;road vehicle;5;2010;11;12
2_734457_40;14;Passengers;10;road vehicle;4;2010;11;16
1_734457_62;360;Wood;22;road vehicle;27;2010;11;16
3_734457_66;18;Passengers;13;road vehicle;4;2010;11;16
0_734459_4;3654;Goods;58;railway locomotive;85;2010;11;18
1_734460_39;4219;Mail;36;electrified railway locomotive;212;2010;11;19
2_734463_16;9;Passengers;5;road vehicle;5;2010;11;22
0_734463_28;697;Coal;25;road vehicle;39;2010;11;22
1_734463_41;19;Passengers;11;road vehicle;5;2010;11;22
3_734464_3;208;Livestock;16;road vehicle;25;2010;11;23
0_734464_64;695;Coal;25;road vehicle;39;2010;11;23
1_734465_69;6895;Steel;60;electrified railway locomotive;171;2010;11;24
0_734467_40;11;Passengers;5;road vehicle;6;2010;11;26
0_734470_17;360;Wood;22;road vehicle;27;2010;11;29
1_734472_13;18;Passengers;10;road vehicle;5;2010;12;1
0_734472_51;28;Passengers;16;road vehicle;5;2010;12;1
0_734473_61;1117;Mail;44;ship;46;2010;12;2
1_734475_63;355;Grain;25;road vehicle;25;2010;12;4
1_734476_35;8;Passengers;6;road vehicle;4;2010;12;5
2_734476_52;450;Iron Ore;25;road vehicle;29;2010;12;5
0_734476_57;3654;Goods;58;railway locomotive;85;2010;12;5
3_734476_57;21;Passengers;15;road vehicle;4;2010;12;5
1_734477_59;536;Goods;18;road vehicle;40;2010;12;6
0_734480_37;12628;Grain;180;electrified railway locomotive;124;2010;12;9
1_734481_34;3170;Livestock;50;electrified railway locomotive;124;2010;12;10
1_734481_65;1;Passengers;1;road vehicle;5;2010;12;10
3_734481_70;18;Passengers;10;road vehicle;5;2010;12;10
2_734482_2;1860;Iron Ore;60;railway locomotive;50;2010;12;11
1_734482_73;208;Livestock;16;road vehicle;25;2010;12;11
2_734483_55;360;Wood;22;road vehicle;27;2010;12;12
0_734484_38;14564;Oil;117;monorail locomotive;242;2010;12;13
0_734486_7;11;Passengers;5;road vehicle;6;2010;12;15
0_734489_50;5391;Mail;46;electrified railway locomotive;212;2010;12;18
2_734490_30;14;Passengers;8;road vehicle;5;2010;12;19
1_734490_35;27;Passengers;15;road vehicle;5;2010;12;19
1_734494_19;14;Passengers;10;road vehicle;4;2010;12;23
2_734494_54;15;Passengers;11;road vehicle;4;2010;12;23
1_734495_56;360;Wood;22;road vehicle;27;2010;12;24
0_734495_62;14700;Oil;350;ship;78;2010;12;24
0_734496_57;379;Mail;23;ship;30;2010;12;25
3_734496_61;3618;Goods;58;railway locomotive;85;2010;12;25
0_734498_47;696;Coal;25;road vehicle;39;2010;12;27
2_734499_48;5;Passengers;3;road vehicle;5;2010;12;28
1_734499_54;18;Passengers;10;road vehicle;5;2010;12;28
0_734500_10;695;Coal;25;road vehicle;39;2010;12;29
0_734503_30;355;Grain;25;road vehicle;25;2011;1;1
0_734503_70;11;Passengers;5;road vehicle;6;2011;1;1
2_734503_73;11;Passengers;5;road vehicle;6;2011;1;1
1_734504_18;208;Livestock;16;road vehicle;25;2011;1;2
2_734508_42;18;Passengers;10;road vehicle;5;2011;1;6
0_734508_44;533;Goods;18;road vehicle;40;2011;1;6
1_734508_59;25;Passengers;14;road vehicle;5;2011;1;6
3_734509_56;450;Iron Ore;25;road vehicle;29;2011;1;7
0_734512_43;14;Passengers;10;road vehicle;4;2011;1;10
1_734512_66;21;Passengers;15;road vehicle;4;2011;1;10
2_734514_73;360;Wood;22;road vehicle;27;2011;1;12
0_734515_51;3614;Goods;58;railway locomotive;85;2011;1;13
1_734515_54;5977;Mail;51;electrified railway locomotive;212;2011;1;13
0_734518_44;19;Passengers;11;road vehicle;5;2011;1;16
0_734521_49;360;Wood;22;road vehicle;27;2011;1;19
0_734522_63;13;Passengers;6;road vehicle;6;2011;1;20
1_734523_2;3192;Livestock;50;electrified railway locomotive;124;2011;1;21
0_734525_5;3533;Mail;128;ship;50;2011;1;23
4_734527_36;18;Passengers;10;road vehicle;5;2011;1;25
1_734527_48;359;Grain;25;road vehicle;25;2011;1;25
3_734528_20;39;Passengers;22;road vehicle;5;2011;1;26
2_734529_3;4572;Steel;40;railway locomotive;171;2011;1;27
0_734530_6;16979;Oil;350;ship;91;2011;1;28
5_734530_42;1839;Iron Ore;60;railway locomotive;50;2011;1;28
1_734530_72;204;Livestock;16;road vehicle;25;2011;1;28
1_734532_4;10;Passengers;7;road vehicle;4;2011;1;30
2_734532_49;24;Passengers;17;road vehicle;4;2011;1;30
0_734534_6;3620;Goods;58;railway locomotive;85;2011;2;1
3_734535_8;12451;Grain;180;electrified railway locomotive;124;2011;2;2
0_734536_62;533;Goods;18;road vehicle;40;2011;2;3
0_734537_39;18;Passengers;10;road vehicle;5;2011;2;4
1_734537_61;695;Coal;25;road vehicle;39;2011;2;4
2_734538_50;450;Iron Ore;25;road vehicle;29;2011;2;5
0_734540_50;3985;Mail;34;electrified railway locomotive;212;2011;2;7
1_734540_66;360;Wood;22;road vehicle;27;2011;2;7
1_734541_62;15;Passengers;7;road vehicle;6;2011;2;8
0_734542_14;690;Coal;25;road vehicle;39;2011;2;9
1_734545_45;9;Passengers;5;road vehicle;5;2011;2;12
0_734546_4;27;Passengers;15;road vehicle;5;2011;2;13
0_734547_42;360;Wood;22;road vehicle;27;2011;2;14
0_734549_22;6;Passengers;4;road vehicle;4;2011;2;16
1_734549_43;14;Passengers;10;road vehicle;4;2011;2;16
2_734549_63;1066;Mail;42;ship;46;2011;2;16
0_734552_35;208;Livestock;16;road vehicle;25;2011;2;19
1_734554_51;3652;Goods;58;railway locomotive;85;2011;2;21
3_734554_72;9;Passengers;5;road vehicle;5;2011;2;21
2_734555_23;19;Passengers;11;road vehicle;5;2011;2;22
0_734555_61;355;Grain;25;road vehicle;25;2011;2;22
1_734556_64;6736;Steel;60;electrified railway locomotive;171;2011;2;23
0_734564_32;3196;Livestock;50;electrified railway locomotive;124;2011;3;3
1_734564_73;37;Passengers;21;road vehicle;5;2011;3;3
0_734565_0;20;Passengers;9;road vehicle;6;2011;3;4
2_734565_3;536;Goods;18;road vehicle;40;2011;3;4
3_734565_27;450;Iron Ore;25;road vehicle;29;2011;3;4
4_734566_55;4922;Mail;42;electrified railway locomotive;212;2011;3;5
0_734568_18;3658;Goods;58;railway locomotive;85;2011;3;7
1_734568_25;360;Wood;22;road vehicle;27;2011;3;7
0_734569_23;14;Passengers;8;road vehicle;5;2011;3;8
0_734570_73;38;Passengers;27;road vehicle;4;2011;3;9
1_734571_31;208;Livestock;16;road vehicle;25;2011;3;10
2_734572_41;3;Passengers;2;road vehicle;4;2011;3;11
4_734572_47;314;Mail;19;ship;30;2011;3;11
0_734572_73;695;Coal;25;road vehicle;39;2011;3;11
1_734573_35;360;Wood;22;road vehicle;27;2011;3;12
3_734575_44;1843;Iron Ore;60;railway locomotive;50;2011;3;14
0_734576_34;18;Passengers;10;road vehicle;5;2011;3;15
1_734579_9;695;Coal;25;road vehicle;39;2011;3;18
0_734580_9;12624;Grain;180;electrified railway locomotive;124;2011;3;19
0_734583_11;355;Grain;25;road vehicle;25;2011;3;22
1_734583_23;11;Passengers;5;road vehicle;6;2011;3;22
0_734586_41;28;Passengers;16;road vehicle;5;2011;3;25
1_734590_25;10;Passengers;7;road vehicle;4;2011;3;29
2_734590_26;14;Passengers;10;road vehicle;4;2011;3;29
0_734590_27;208;Livestock;16;road vehicle;25;2011;3;29
0_734592_4;450;Iron Ore;25;road vehicle;29;2011;3;31
1_734592_21;533;Goods;18;road vehicle;40;2011;3;31
3_734592_59;3615;Goods;58;railway locomotive;85;2011;3;31
0_734594_2;2930;Mail;25;electrified railway locomotive;212;2011;4;2
1_734594_18;360;Wood;22;road vehicle;27;2011;4;2
0_734595_68;9;Passengers;5;road vehicle;5;2011;4;3
1_734599_38;13427;Oil;117;monorail locomotive;242;2011;4;7
0_734600_9;2677;Mail;97;ship;50;2011;4;8
2_734600_10;9;Passengers;4;road vehicle;6;2011;4;8
1_734600_68;360;Wood;22;road vehicle;27;2011;4;8
0_734602_28;12;Passengers;7;road vehicle;5;2011;4;10
0_734605_34;3660;Goods;58;railway locomotive;85;2011;4;13
1_734606_3;3190;Livestock;50;electrified railway locomotive;124;2011;4;14
2_734606_10;43;Passengers;24;road vehicle;5;2011;4;14
0_734608_11;695;Coal;25;road vehicle;39;2011;4;16
2_734610_7;9;Passengers;4;road vehicle;6;2011;4;18
0_734610_47;355;Grain;25;road vehicle;25;2011;4;18
3_734611_35;208;Livestock;16;road vehicle;25;2011;4;19
2_734611_44;31;Passengers;22;road vehicle;4;2011;4;19
0_734613_62;4521;Steel;40;railway locomotive;171;2011;4;21
2_734614_21;695;Coal;25;road vehicle;39;2011;4;22
1_734614_37;14691;Oil;350;ship;78;2011;4;22
0_734615_3;16;Passengers;9;road vehicle;5;2011;4;23
0_734617_45;21;Passengers;12;road vehicle;5;2011;4;25
2_734618_55;450;Iron Ore;25;road vehicle;29;2011;4;26
0_734618_61;8;Passengers;6;road vehicle;4;2011;4;26
3_734619_47;6882;Steel;60;electrified railway locomotive;171;2011;4;27
2_734620_11;360;Wood;22;road vehicle;27;2011;4;28
1_734620_26;1842;Iron Ore;60;railway locomotive;50;2011;4;28
0_734622_27;15;Passengers;7;road vehicle;6;2011;4;30
1_734623_56;7;Passengers;4;road vehicle;5;2011;5;1
1_734624_39;965;Mail;38;ship;46;2011;5;2
1_734626_16;533;Goods;18;road vehicle;40;2011;5;4
3_734626_61;360;Wood;22;road vehicle;27;2011;5;4
1_734627_16;25;Passengers;14;road vehicle;5;2011;5;5
0_734627_72;6;Passengers;3;road vehicle;6;2011;5;5
2_734628_47;12569;Grain;180;electrified railway locomotive;124;2011;5;6
4_734629_28;3621;Goods;58;railway locomotive;85;2011;5;7
3_734629_45;4922;Mail;42;electrified railway locomotive;212;2011;5;7
0_734631_39;208;Livestock;16;road vehicle;25;2011;5;9
1_734631_40;18;Passengers;13;road vehicle;4;2011;5;9
0_734632_21;16;Passengers;9;road vehicle;5;2011;5;10
0_734635_39;7;Passengers;5;road vehicle;4;2011;5;13
0_734636_35;7;Passengers;4;road vehicle;5;2011;5;14
0_734638_29;355;Grain;25;road vehicle;25;2011;5;16
0_734640_34;9;Passengers;5;road vehicle;5;2011;5;18
1_734640_51;9;Passengers;4;road vehicle;6;2011;5;18
0_734643_23;695;Coal;25;road vehicle;39;2011;5;21
2_734644_50;9;Passengers;4;road vehicle;6;2011;5;22
1_734645_27;3614;Goods;58;railway locomotive;85;2011;5;23
0_734645_32;450;Iron Ore;25;road vehicle;29;2011;5;23
2_734646_4;360;Wood;22;road vehicle;27;2011;5;24
4_734646_51;39;Passengers;22;road vehicle;5;2011;5;24
0_734647_17;297;Mail;18;ship;30;2011;5;25
3_734647_48;3184;Livestock;50;electrified railway locomotive;124;2011;5;25
1_734649_1;16;Passengers;9;road vehicle;5;2011;5;27
0_734649_33;695;Coal;25;road vehicle;39;2011;5;27
1_734650_35;208;Livestock;16;road vehicle;25;2011;5;28
0_734651_45;24;Passengers;17;road vehicle;4;2011;5;29
0_734652_2;1;Passengers;1;road vehicle;4;2011;5;30
2_734652_54;360;Wood;22;road vehicle;27;2011;5;30
1_734654_32;12230;Oil;117;monorail locomotive;242;2011;6;1
2_734657_6;14;Passengers;8;road vehicle;5;2011;6;4
1_734657_38;532;Goods;18;road vehicle;40;2011;6;4
0_734658_15;4219;Mail;36;electrified railway locomotive;212;2011;6;5
1_734661_37;17;Passengers;8;road vehicle;6;2011;6;8
0_734662_0;1858;Iron Ore;60;railway locomotive;50;2011;6;9
2_734662_52;359;Grain;25;road vehicle;25;2011;6;9
3_734665_32;9;Passengers;5;road vehicle;5;2011;6;12
2_734666_16;30;Passengers;17;road vehicle;5;2011;6;13
1_734667_50;3616;Goods;58;railway locomotive;85;2011;6;14
0_734669_16;16655;Oil;350;ship;91;2011;6;16
1_734669_31;208;Livestock;16;road vehicle;25;2011;6;16
0_734670_0;8;Passengers;6;road vehicle;4;2011;6;17
1_734670_45;28;Passengers;20;road vehicle;4;2011;6;17
1_734676_60;450;Iron Ore;25;road vehicle;29;2011;6;23
0_734677_11;12548;Grain;180;electrified railway locomotive;124;2011;6;24
2_734677_73;360;Wood;22;road vehicle;27;2011;6;24
0_734679_45;3312;Mail;120;ship;50;2011;6;26
1_734679_59;18;Passengers;10;road vehicle;5;2011;6;26
0_734682_23;360;Wood;22;road vehicle;27;2011;6;29
1_734683_51;5039;Mail;43;electrified railway locomotive;212;2011;6;30
1_734684_18;20;Passengers;9;road vehicle;6;2011;7;1
2_734684_38;3606;Goods;58;railway locomotive;85;2011;7;1
0_734684_53;533;Goods;18;road vehicle;40;2011;7;1
3_734685_35;695;Coal;25;road vehicle;39;2011;7;2
1_734688_11;9;Passengers;5;road vehicle;5;2011;7;5
0_734688_69;32;Passengers;18;road vehicle;5;2011;7;5
1_734690_14;355;Grain;25;road vehicle;25;2011;7;7
0_734691_0;690;Coal;25;road vehicle;39;2011;7;8
3_734691_2;208;Livestock;16;road vehicle;25;2011;7;8
0_734692_13;7;Passengers;5;road vehicle;4;2011;7;9
2_734692_37;3172;Livestock;50;electrified railway locomotive;124;2011;7;9
1_734693_5;24;Passengers;17;road vehicle;4;2011;7;10
0_734697_53;6946;Steel;60;electrified railway locomotive;171;2011;7;14
1_734698_14;27;Passengers;15;road vehicle;5;2011;7;15
1_734702_33;20;Passengers;9;road vehicle;6;2011;7;19
0_734703_38;1853;Iron Ore;60;railway locomotive;50;2011;7;20
1_734703_66;360;Wood;22;road vehicle;27;2011;7;20
0_734704_43;1473;Mail;58;ship;46;2011;7;21
1_734705_54;450;Iron Ore;25;road vehicle;29;2011;7;22
2_734706_26;14383;Oil;117;monorail locomotive;242;2011;7;23
3_734706_40;4564;Steel;40;railway locomotive;171;2011;7;23
4_734706_60;18;Passengers;10;road vehicle;5;2011;7;23
1_734707_24;36;Passengers;20;road vehicle;5;2011;7;24
2_734708_14;360;Wood;22;road vehicle;27;2011;7;25
0_734708_35;3601;Goods;58;railway locomotive;85;2011;7;25
0_734711_8;13;Passengers;9;road vehicle;4;2011;7;28
1_734711_30;21;Passengers;15;road vehicle;4;2011;7;28
2_734711_71;533;Goods;18;road vehicle;40;2011;7;28
0_734712_32;208;Livestock;16;road vehicle;25;2011;7;29
0_734715_59;3867;Mail;33;electrified railway locomotive;212;2011;8;1
0_734716_43;18;Passengers;10;road vehicle;5;2011;8;2
0_734717_70;355;Grain;25;road vehicle;25;2011;8;3
0_734720_45;695;Coal;25;road vehicle;39;2011;8;6
0_734721_25;17;Passengers;8;road vehicle;6;2011;8;7
1_734722_70;5;Passengers;3;road vehicle;5;2011;8;8
0_734725_66;12719;Grain;180;electrified railway locomotive;124;2011;8;11
1_734726_45;3592;Goods;58;railway locomotive;85;2011;8;12
2_734727_12;11;Passengers;5;road vehicle;6;2011;8;13
3_734727_25;314;Mail;19;ship;30;2011;8;13
0_734727_25;43;Passengers;24;road vehicle;5;2011;8;13
1_734728_12;695;Coal;25;road vehicle;39;2011;8;14
0_734729_59;360;Wood;22;road vehicle;27;2011;8;15
0_734731_28;208;Livestock;16;road vehicle;25;2011;8;17
1_734731_35;16;Passengers;9;road vehicle;5;2011;8;17
3_734732_19;25;Passengers;18;road vehicle;4;2011;8;18
2_734732_31;450;Iron Ore;25;road vehicle;29;2011;8;18
1_734735_19;10;Passengers;7;road vehicle;4;2011;8;21
0_734735_45;360;Wood;22;road vehicle;27;2011;8;21
1_734739_15;533;Goods;18;road vehicle;40;2011;8;25
0_734739_22;3197;Livestock;50;electrified railway locomotive;124;2011;8;25
1_734740_14;3;Passengers;2;road vehicle;5;2011;8;26
0_734742_70;5391;Mail;46;electrified railway locomotive;212;2011;8;28
2_734743_43;14370;Oil;350;ship;78;2011;8;29
0_734744_61;27;Passengers;15;road vehicle;5;2011;8;30
2_734744_70;17;Passengers;8;road vehicle;6;2011;8;30
1_734745_52;355;Grain;25;road vehicle;25;2011;8;31
0_734748_40;1843;Iron Ore;60;railway locomotive;50;2011;9;3
0_734750_24;208;Livestock;16;road vehicle;25;2011;9;5
1_734750_24;3603;Goods;58;railway locomotive;85;2011;9;5
0_734755_49;3560;Mail;129;ship;50;2011;9;10
1_734755_55;695;Coal;25;road vehicle;39;2011;9;10
4_734756_70;10;Passengers;6;road vehicle;5;2011;9;11
0_734757_18;360;Wood;22;road vehicle;27;2011;9;12
5_734757_62;41;Passengers;23;road vehicle;5;2011;9;12
3_734758_17;3658;Goods;58;railway locomotive;85;2011;9;13
2_734758_23;13081;Oil;117;monorail locomotive;242;2011;9;13
1_734758_29;6906;Steel;60;electrified railway locomotive;171;2011;9;13
0_734759_8;450;Iron Ore;25;road vehicle;29;2011;9;14
0_734761_36;360;Wood;22;road vehicle;27;2011;9;16
2_734761_46;13;Passengers;9;road vehicle;4;2011;9;16
1_734762_30;35;Passengers;25;road vehicle;4;2011;9;17
0_734763_22;697;Coal;25;road vehicle;39;2011;9;18
0_734766_33;533;Goods;18;road vehicle;40;2011;9;21
0_734767_25;7;Passengers;4;road vehicle;5;2011;9;22
2_734768_6;27;Passengers;15;road vehicle;5;2011;9;23
1_734768_32;4102;Mail;35;electrified railway locomotive;212;2011;9;23
0_734769_70;359;Grain;25;road vehicle;25;2011;9;24
1_734770_58;208;Livestock;16;road vehicle;25;2011;9;25
0_734772_47;31;Passengers;14;road vehicle;6;2011;9;27
2_734776_70;14;Passengers;8;road vehicle;5;2011;10;1
0_734777_28;12517;Grain;180;electrified railway locomotive;124;2011;10;2
3_734777_42;36;Passengers;20;road vehicle;5;2011;10;2
1_734779_5;3194;Livestock;50;electrified railway locomotive;124;2011;10;4
1_734781_5;7;Passengers;5;road vehicle;4;2011;10;6
0_734781_64;28;Passengers;20;road vehicle;4;2011;10;6
1_734783_11;360;Wood;22;road vehicle;27;2011;10;8
0_734785_59;450;Iron Ore;25;road vehicle;29;2011;10;10
0_734786_48;1219;Mail;48;ship;46;2011;10;11
4_734787_20;21;Passengers;12;road vehicle;5;2011;10;12
3_734787_27;360;Wood;22;road vehicle;27;2011;10;12
2_734788_21;3613;Goods;58;railway locomotive;85;2011;10;13
